sarcasm,irony,satire,understatement,overstatement,rhetorical_question,sarcastic,text_path,split
0,0,0,0,0,0,0,paragraphs/paragraph_001680.txt,test
1,0,0,0,0,0,1,paragraphs/paragraph_001681.txt,train
0,0,0,0,0,0,0,paragraphs/paragraph_001682.txt,cal
1,0,0,0,0,0,1,paragraphs/paragraph_001683.txt,test
0,0,0,0,0,0,0,paragraphs/paragraph_001684.txt,cal
1,0,0,0,1,0,1,paragraphs/paragraph_001685.txt,train
0,0,0,0,0,0,0,paragraphs/paragraph_001686.txt,cal
1,0,0,0,0,0,1,paragraphs/paragraph_001687.txt,cal
0,0,0,0,0,0,0,paragraphs/paragraph_001688.txt,train
1,0,0,0,0,0,1,paragraphs/paragraph_001689.txt,test
0,0,0,0,0,0,0,paragraphs/paragraph_001690.txt,test
1,0,0,0,0,0,1,paragraphs/paragraph_001691.txt,train
0,0,0,0,0,0,0,paragraphs/paragraph_001692.txt,train
0,1,0,0,0,0,1,paragraphs/paragraph_001693.txt,train
0,0,0,0,0,0,0,paragraphs/paragraph_001694.txt,train
0,1,0,0,0,0,1,paragraphs/paragraph_001695.txt,train
0,0,0,0,0,0,0,paragraphs/paragraph_001696.txt,train
1,0,0,0,0,0,1,paragraphs/paragraph_001697.txt,train
0,0,0,0,0,0,0,paragraphs/paragraph_001698.txt,train
1,0,0,0,0,0,1,paragraphs/paragraph_001699.txt,cal
0,0,0,0,0,0,0,paragraphs/paragraph_001700.txt,train
1,0,0,0,0,1,1,paragraphs/paragraph_001701.txt,cal
0,0,0,0,0,0,0,paragraphs/paragraph_001702.txt,train
1,0,0,0,0,0,1,paragraphs/paragraph_001703.txt,train
0,0,0,0,0,0,0,paragraphs/paragraph_001704.txt,train
1,0,0,0,0,1,1,paragraphs/paragraph_001705.txt,train
0,0,0,0,0,0,0,paragraphs/paragraph_001706.txt,train
1,0,0,0,0,0,1,paragraphs/paragraph_001707.txt,test
0,0,0,0,0,0,0,paragraphs/paragraph_001708.txt,train
1,0,0,0,0,0,1,paragraphs/paragraph_001709.txt,test
0,0,0,0,0,0,0,paragraphs/paragraph_001710.txt,test
1,0,0,0,0,0,1,paragraphs/paragraph_001711.txt,train
0,0,0,0,0,0,0,paragraphs/paragraph_001712.txt,train
1,0,0,0,0,0,1,paragraphs/paragraph_001713.txt,test
0,0,0,0,0,0,0,paragraphs/paragraph_001714.txt,train
1,0,0,0,0,0,1,paragraphs/paragraph_001715.txt,train
0,0,0,0,0,0,0,paragraphs/paragraph_001716.txt,cal
1,0,0,0,0,0,1,paragraphs/paragraph_001717.txt,train
0,0,0,0,0,0,0,paragraphs/paragraph_001718.txt,test
1,0,0,0,0,1,1,paragraphs/paragraph_001719.txt,cal
0,0,0,0,0,0,0,paragraphs/paragraph_001720.txt,train
1,0,0,0,0,1,1,paragraphs/paragraph_001721.txt,train
0,0,0,0,0,0,0,paragraphs/paragraph_001722.txt,train
1,0,0,0,0,0,1,paragraphs/paragraph_001723.txt,train
0,0,0,0,0,0,0,paragraphs/paragraph_001724.txt,train
1,0,0,0,0,1,1,paragraphs/paragraph_001725.txt,test
0,0,0,0,0,0,0,paragraphs/paragraph_001726.txt,train
1,0,0,0,0,1,1,paragraphs/paragraph_001727.txt,train
0,0,0,0,0,0,0,paragraphs/paragraph_001728.txt,cal
0,1,0,0,0,0,1,paragraphs/paragraph_001729.txt,cal
0,0,0,0,0,0,0,paragraphs/paragraph_001730.txt,test
1,0,0,0,0,0,1,paragraphs/paragraph_001731.txt,train
0,0,0,0,0,0,0,paragraphs/paragraph_001732.txt,test
1,0,0,0,0,0,1,paragraphs/paragraph_001733.txt,train
0,0,0,0,0,0,0,paragraphs/paragraph_001734.txt,train
